downloaded,language,form,dataset_name,child_id,age,comprehension,production,caregiver_education,sex,monolingual
2022-11-11,Danish,WS,Bleses,9271,23,29,29,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9272,23,176,176,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9274,22,19,19,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9275,22,160,160,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9277,21,354,354,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9282,21,28,28,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9286,20,30,30,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9290,20,46,46,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9291,20,116,116,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9292,20,131,131,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9294,19,115,115,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9296,19,65,65,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9297,19,6,6,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9298,19,16,16,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9303,17,10,10,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9305,17,47,47,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9307,17,3,3,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9308,17,27,27,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9309,16,4,4,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9311,16,9,9,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9313,30,452,452,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9317,30,509,509,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9318,30,410,410,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9320,30,525,525,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9321,30,510,510,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9329,29,474,474,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9330,29,695,695,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9331,29,504,504,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9335,29,697,697,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9336,29,580,580,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9337,29,218,218,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9338,29,623,623,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9342,28,396,396,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9344,28,376,376,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9348,28,68,68,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9350,28,435,435,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9352,28,498,498,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9358,27,411,411,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9359,27,482,482,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9361,27,573,573,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9363,27,477,477,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9364,27,339,339,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9365,27,495,495,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9366,27,482,482,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9370,27,583,583,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9376,26,456,456,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9379,26,535,535,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9381,26,286,286,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9383,26,246,246,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9385,27,491,491,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9387,26,378,378,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9388,26,253,253,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9389,26,368,368,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9390,26,537,537,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9391,26,378,378,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9392,27,416,416,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9393,26,489,489,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9394,26,487,487,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9395,26,240,240,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9405,25,398,398,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9406,25,314,314,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9408,25,366,366,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9413,24,145,145,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9414,24,203,203,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9416,24,180,180,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9420,24,296,296,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9424,24,381,381,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9425,24,77,77,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9426,24,106,106,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9435,24,28,28,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9448,23,216,216,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9449,23,213,213,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9455,23,215,215,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9458,23,155,155,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9460,23,72,72,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9463,22,413,413,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9466,22,133,133,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9468,22,218,218,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9470,22,191,191,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9473,22,68,68,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9474,22,55,55,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9475,22,69,69,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9476,22,198,198,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9477,22,32,32,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9479,22,83,83,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9480,22,82,82,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9484,21,394,394,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9488,21,181,181,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9489,21,34,34,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9490,21,119,119,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9496,21,16,16,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9498,21,116,116,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9503,21,315,315,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9506,20,51,51,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9507,20,28,28,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9508,20,102,102,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9509,20,12,12,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9514,20,195,195,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9516,20,98,98,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9517,20,50,50,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9520,20,70,70,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9521,20,98,98,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9524,20,64,64,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9527,19,186,186,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9529,19,105,105,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9531,19,318,318,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9535,19,35,35,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9537,19,22,22,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9538,19,8,8,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9539,19,181,181,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9542,19,24,24,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9546,19,513,513,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9549,19,172,172,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9551,18,17,17,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9555,18,51,51,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9556,18,35,35,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9561,18,4,4,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9564,18,48,48,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9569,17,87,87,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9573,17,79,79,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9575,17,62,62,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9576,17,44,44,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9578,17,30,30,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9581,17,34,34,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9586,16,30,30,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9587,16,16,16,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9594,16,13,13,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9596,16,15,15,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9598,16,6,6,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9600,16,82,82,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9601,17,17,17,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9603,16,13,13,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9606,18,42,42,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9608,19,80,80,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9609,18,23,23,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9610,18,13,13,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9615,29,397,397,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9616,29,163,163,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9621,28,172,172,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9622,28,611,611,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9623,28,162,162,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9625,28,445,445,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9626,28,402,402,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9629,28,224,224,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9630,27,621,621,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9633,27,145,145,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9634,27,344,344,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9637,27,365,365,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9638,27,318,318,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9641,26,700,700,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9642,26,329,329,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9645,26,303,303,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9647,25,167,167,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9650,25,389,389,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9651,25,358,358,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9655,24,6,6,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9656,24,94,94,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9659,24,248,248,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9662,24,288,288,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9665,23,314,314,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9666,23,111,111,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9667,23,53,53,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9668,23,343,343,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9672,23,445,445,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9677,22,164,164,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9682,21,193,193,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9684,21,211,211,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9686,21,48,48,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9691,20,59,59,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9694,20,253,253,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9695,19,27,27,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9698,19,42,42,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9701,19,158,158,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9705,30,335,335,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9706,30,605,605,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9709,17,209,209,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9710,17,111,111,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9712,17,6,6,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9714,16,15,15,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9715,16,8,8,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9716,16,39,39,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9719,16,12,12,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9720,16,25,25,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9723,30,483,483,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9724,30,530,530,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9727,17,32,32,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9728,17,4,4,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9733,29,335,335,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9734,28,652,652,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9737,27,510,510,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9738,27,221,221,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9739,27,550,550,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9740,27,332,332,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9742,27,227,227,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9746,26,478,478,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9748,26,356,356,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9755,24,38,38,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9759,22,25,25,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9760,22,231,231,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9761,22,89,89,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9763,22,82,82,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9765,22,304,304,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9768,21,517,517,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9772,20,544,544,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9773,20,64,64,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9775,20,47,47,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9776,20,19,19,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9777,19,23,23,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9779,19,60,60,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9780,19,87,87,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9781,19,57,57,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9782,19,30,30,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9784,18,18,18,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9787,17,19,19,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9788,17,35,35,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9789,29,578,578,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9792,16,5,5,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9796,16,11,11,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9799,19,140,140,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9801,36,564,564,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9805,36,673,673,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9806,36,682,682,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9807,36,619,619,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9817,36,572,572,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9818,36,718,718,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9820,36,543,543,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9823,36,620,620,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9824,36,606,606,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9826,36,497,497,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9827,36,576,576,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9828,36,577,577,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9831,36,645,645,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9832,36,571,571,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9835,36,701,701,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9837,36,559,559,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9838,36,553,553,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9841,36,516,516,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9844,36,644,644,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9854,36,567,567,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9855,36,611,611,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9856,36,593,593,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9857,36,470,470,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9859,36,670,670,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9862,36,623,623,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9863,36,568,568,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9864,36,612,612,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9865,36,621,621,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9867,36,561,561,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9869,36,701,701,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9876,36,552,552,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9878,36,678,678,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9879,36,502,502,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9880,36,692,692,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9882,36,585,585,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9884,36,435,435,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9885,36,645,645,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9891,36,683,683,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9892,36,673,673,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9897,36,616,616,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9900,36,441,441,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9902,36,537,537,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9905,36,648,648,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9908,36,510,510,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9909,36,560,560,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9910,36,581,581,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9911,36,634,634,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9915,36,659,659,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9917,36,475,475,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9918,36,684,684,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9920,36,521,521,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9921,36,259,259,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9924,36,678,678,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9925,36,686,686,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9926,36,490,490,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9928,35,348,348,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9929,35,526,526,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9932,35,428,428,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9938,35,583,583,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9941,35,620,620,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9942,35,611,611,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9943,35,671,671,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9945,35,347,347,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9948,35,615,615,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9949,35,665,665,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9955,35,711,711,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9961,35,695,695,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9963,35,597,597,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9965,35,635,635,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9966,35,696,696,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9967,35,677,677,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9969,35,598,598,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9970,35,465,465,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9973,35,564,564,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9974,35,564,564,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9975,35,549,549,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9977,35,462,462,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9979,35,411,411,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9981,35,499,499,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9984,35,581,581,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9985,35,570,570,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9986,35,642,642,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9989,35,565,565,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9992,35,443,443,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9993,35,554,554,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9994,35,692,692,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9996,35,596,596,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9997,35,524,524,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,9998,35,492,492,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,9999,35,196,196,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10002,35,588,588,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10005,35,637,637,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10008,35,466,466,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10011,35,541,541,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10012,35,597,597,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10013,35,705,705,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10014,35,716,716,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10015,35,548,548,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10017,35,722,722,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10018,35,637,637,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10019,35,535,535,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10026,35,719,719,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10030,35,490,490,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10031,35,699,699,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10032,35,490,490,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10037,35,649,649,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10038,35,704,704,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10046,34,631,631,Some College,Male,TRUE
2022-11-11,Danish,WS,Bleses,10048,34,558,558,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10049,34,649,649,Some College,Female,TRUE
2022-11-11,Danish,WS,Bleses,10052,34,564,564,Some College,Male,TRUE
